Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
Brighton East,139 Thomas St,4.0,h,1650000.0,SA,hockingstuart,2016-08-13,10.7,3187.0,5.0,3.0,2.0,598.0,212.0,1948.0,Bayside,-37.9075,145.0248,Southern Metropolitan,6938.0
Brighton East,4a Marriage Rd,4.0,h,1530000.0,S,RT,2016-05-14,10.7,3187.0,2.0,2.0,1.0,603.0,177.0,1920.0,Bayside,-37.9187,145.0071,Southern Metropolitan,6938.0
Brighton East,609 Nepean Hwy,2.0,h,805000.0,PI,Hodges,2016-05-14,10.7,3187.0,2.0,1.0,2.0,347.0,102.32968597507059,1970.0,Bayside,-37.9137,145.0164,Southern Metropolitan,6938.0
Brighton East,55 Baird St,4.0,h,2050000.0,SP,Marshall,2016-10-15,10.7,3187.0,4.0,2.0,4.0,678.0,233.0,1940.0,Bayside,-37.9255,145.0118,Southern Metropolitan,6938.0
Brighton East,2/5 Camperdown St,2.0,u,905000.0,S,Hodges,2016-10-15,10.7,3187.0,2.0,1.0,2.0,189.0,93.0,1980.0,Bayside,-37.9172,145.0072,Southern Metropolitan,6938.0
Brighton East,9a Elizabeth St,3.0,h,1355000.0,S,C21,2016-10-15,10.7,3187.0,3.0,1.0,2.0,759.0,151.0,1930.0,Bayside,-37.9057,145.0166,Southern Metropolitan,6938.0
Brighton East,4 Farmer St,2.0,h,1845000.0,S,Buxton,2016-10-15,10.7,3187.0,2.0,1.0,2.0,604.0,145.0,1950.0,Bayside,-37.9268,145.0094,Southern Metropolitan,6938.0
Brighton East,7a Robinson St,5.0,h,1760000.0,PI,Kay,2016-10-15,10.7,3187.0,5.0,3.0,2.0,601.0,211.78080706002496,1970.0,Bayside,-37.919,145.0194,Southern Metropolitan,6938.0
Brighton East,7 Tuxen Ct,5.0,h,2050000.0,PI,RT,2016-10-15,10.7,3187.0,5.0,3.0,3.0,669.0,309.0,1970.0,Bayside,-37.9289,145.0284,Southern Metropolitan,6938.0
Brighton East,6 Balfour St,3.0,h,1620000.0,S,Marshall,2016-04-16,10.7,3187.0,3.0,2.0,4.0,678.0,225.09127542900117,1970.0,Bayside,-37.9208,145.0126,Southern Metropolitan,6938.0
Brighton East,38 Agnew St,3.0,h,1710000.0,S,hockingstuart,2016-09-17,10.7,3187.0,4.0,3.0,2.0,435.0,228.0,1915.0,Bayside,-37.91,145.0113,Southern Metropolitan,6938.0
Brighton East,36 Billson St,3.0,h,1800000.0,S,Buxton,2016-09-17,10.7,3187.0,3.0,1.0,1.0,703.0,239.7041678075282,1970.0,Bayside,-37.9185,145.0138,Southern Metropolitan,6938.0
Brighton East,29 Cluden St,4.0,h,1706000.0,S,Buxton,2016-09-17,10.7,3187.0,3.0,3.0,2.0,538.0,192.99264563319224,1970.0,Bayside,-37.9126,145.011,Southern Metropolitan,6938.0
Brighton East,1/2 Robinson St,3.0,t,1300000.0,PI,Buxton,2016-09-17,10.7,3187.0,3.0,2.0,2.0,337.0,222.0,2000.0,Bayside,-37.9196,145.0205,Southern Metropolitan,6938.0
Brighton East,7/87 Thomas St,2.0,u,770000.0,S,Hodges,2017-03-18,10.7,3187.0,2.0,1.0,2.0,157.0,51.76363474773791,1970.0,Bayside,-37.911,145.0236,Southern Metropolitan,6938.0
Brighton East,27 Arnold Rd,4.0,h,2200000.0,PI,Buxton,2016-06-18,10.7,3187.0,4.0,2.0,2.0,654.0,286.0,2000.0,Bayside,-37.9292,145.0236,Southern Metropolitan,6938.0
Brighton East,155 Dendy St,3.0,h,1400000.0,S,Hodges,2016-11-19,10.7,3187.0,3.0,2.0,2.0,486.0,165.50566859112703,1970.0,Bayside,-37.9213,145.0111,Southern Metropolitan,6938.0
Brighton East,4 Hansen St,3.0,h,900000.0,S,Hodges,2016-11-19,10.7,3187.0,3.0,2.0,2.0,236.0,78.16943622298176,1970.0,Bayside,-37.9215,145.0227,Southern Metropolitan,6938.0
Brighton East,25 Robinson St,4.0,h,2150000.0,S,Buxton,2016-11-19,10.7,3187.0,4.0,3.0,2.0,614.0,225.0,1970.0,Bayside,-37.9186,145.0175,Southern Metropolitan,6938.0
Brighton East,206 South Rd,4.0,h,1725000.0,SP,Hodges,2016-11-19,10.7,3187.0,4.0,3.0,2.0,798.0,260.89037331192856,1970.0,Bayside,-37.9311,145.0169,Southern Metropolitan,6938.0
Brighton East,25 Agnew St,4.0,h,1650000.0,VB,Hodges,2016-05-22,10.7,3187.0,4.0,2.0,4.0,506.0,182.1949796733754,1997.0,Bayside,-37.9111,145.0108,Southern Metropolitan,6938.0
Brighton East,18 Curzon St,4.0,h,1720000.0,S,Buxton,2016-05-22,10.7,3187.0,2.0,2.0,2.0,676.0,229.13202644719487,1970.0,Bayside,-37.9198,145.0137,Southern Metropolitan,6938.0
Brighton East,1 Marriage Rd,4.0,h,1815000.0,S,hockingstuart,2016-05-22,10.7,3187.0,4.0,2.0,2.0,732.0,247.9686608826389,1970.0,Bayside,-37.9184,145.007,Southern Metropolitan,6938.0
Brighton East,6 Murray St,5.0,h,1450000.0,PI,Buxton,2016-05-22,10.7,3187.0,5.0,3.0,2.0,527.0,178.5056978432912,1970.0,Bayside,-37.9061,145.0238,Southern Metropolitan,6938.0
Brighton East,4/2 Hornby St,1.0,t,681000.0,SP,Buxton,2016-09-24,10.7,3187.0,2.0,1.0,1.0,166.0,60.0,2012.0,Bayside,-37.9159,145.019,Southern Metropolitan,6938.0
Brighton East,16b Regent St,3.0,t,1511000.0,S,RT,2016-09-24,10.7,3187.0,2.0,2.0,2.0,496.0,173.14298780416823,1970.0,Bayside,-37.9237,145.0075,Southern Metropolitan,6938.0
Brighton East,8 Thomas St,2.0,h,1310000.0,S,Buxton,2016-09-24,10.7,3187.0,4.0,3.0,2.0,302.0,250.0,2018.0,Glen Eira,-37.9182,145.0231,Southern Metropolitan,6938.0
Brighton East,35 Elizabeth St,3.0,h,1537000.0,SP,Marshall,2017-02-25,10.7,3187.0,3.0,2.0,2.0,324.0,130.03692844179506,1999.0,Bayside,-37.9034,145.017,Southern Metropolitan,6938.0
Brighton East,39 Ferguson St,3.0,h,1100000.0,S,HAR,2017-02-25,10.7,3187.0,3.0,1.0,1.0,420.0,134.6990569989346,1970.0,Bayside,-37.9108,145.0121,Southern Metropolitan,6938.0
Brighton East,313 Nepean Hwy,2.0,h,994000.0,S,Buxton,2017-02-25,10.7,3187.0,2.0,2.0,2.0,539.0,160.50612359053258,1970.0,Bayside,-37.9013,145.0072,Southern Metropolitan,6938.0
Brighton East,7 Valdemar Ct,4.0,h,1447000.0,S,Marshall,2017-02-25,10.7,3187.0,4.0,1.0,2.0,590.0,194.47440765699224,1970.0,Bayside,-37.9286,145.0274,Southern Metropolitan,6938.0
Brighton East,3/127 Dendy St,2.0,u,692000.0,S,Buxton,2016-07-26,10.7,3187.0,2.0,1.0,1.0,74.0,66.0,1960.0,Bayside,-37.9207,145.0079,Southern Metropolitan,6938.0
Brighton East,2/21 Hodder St,4.0,t,1367000.0,S,McGrath,2016-07-26,10.7,3187.0,4.0,2.0,2.0,315.0,4.0,2000.0,Bayside,-37.9078,145.0222,Southern Metropolitan,6938.0
Brighton East,2/33 Cluden St,2.0,u,903000.0,S,Hodges,2016-11-27,10.7,3187.0,2.0,1.0,1.0,171.0,101.0,1970.0,Bayside,-37.9125,145.0114,Southern Metropolitan,6938.0
Brighton East,11 Summerhill Rd,2.0,h,1813000.0,S,Buxton,2016-11-27,10.7,3187.0,2.0,1.0,2.0,660.0,117.0,1930.0,Bayside,-37.9179,145.0127,Southern Metropolitan,6938.0
Brighton East,5 Tuxen Ct,5.0,h,1655000.0,S,Buxton,2016-11-27,10.7,3187.0,5.0,2.0,2.0,679.0,288.0,1950.0,Bayside,-37.9291,145.0283,Southern Metropolitan,6938.0
Brighton East,5 Arnot St,3.0,t,1230000.0,S,hockingstuart,2016-05-28,10.7,3187.0,3.0,2.0,2.0,297.0,193.0,1980.0,Bayside,-37.9124,145.0132,Southern Metropolitan,6938.0
Brighton East,4 Bruce St,4.0,h,1389000.0,S,Buxton,2016-05-28,10.7,3187.0,4.0,1.0,2.0,656.0,150.0,1930.0,Bayside,-37.9027,145.0225,Southern Metropolitan,6938.0
Brighton East,3/44 Union St,2.0,u,750000.0,S,Buxton,2016-05-28,10.7,3187.0,2.0,1.0,1.0,227.0,68.87253756288764,1980.0,Bayside,-37.9085,145.0129,Southern Metropolitan,6938.0
Brighton East,3/23 Walstab St,3.0,u,1245000.0,S,Buxton,2016-05-28,10.7,3187.0,3.0,2.0,1.0,227.0,91.64635294253792,1998.0,Bayside,-37.9191,145.0074,Southern Metropolitan,6938.0
Brighton East,214 Were St,4.0,h,2310000.0,S,Buxton,2016-05-28,10.7,3187.0,4.0,2.0,2.0,757.0,130.0,1930.0,Bayside,-37.9266,145.0088,Southern Metropolitan,6938.0
Brighton East,54 Regent St,3.0,t,1420000.0,S,hockingstuart,2016-08-28,10.7,3187.0,3.0,2.0,2.0,247.0,104.83287889785831,1970.0,Bayside,-37.9241,145.0108,Southern Metropolitan,6938.0
Brighton East,4/141 Centre Rd,2.0,u,563000.0,S,hockingstuart,2016-07-30,10.7,3187.0,2.0,1.0,1.0,1233.0,319.54525158611693,1960.0,Bayside,-37.9164,145.0228,Southern Metropolitan,6938.0
Brighton East,2a Hurlstone St,2.0,t,1014000.0,S,Buxton,2016-07-30,10.7,3187.0,2.0,1.0,1.0,267.0,131.0,1990.0,Bayside,-37.9055,145.0173,Southern Metropolitan,6938.0
Brunswick,234 Victoria St,2.0,h,1026000.0,S,Nelson,2016-09-03,5.2,3056.0,2.0,1.0,0.0,225.0,108.0,1905.0,Moreland,-37.7676,144.9665,Northern Metropolitan,11918.0
Brunswick,9 Blair St,4.0,h,1802500.0,S,Jellis,2016-12-03,5.2,3056.0,4.0,3.0,1.0,238.0,93.0,1910.0,Moreland,-37.7713,144.9643,Northern Metropolitan,11918.0
Brunswick,25 Hardy St,4.0,h,1500000.0,VB,Nelson,2016-12-03,5.2,3056.0,4.0,3.0,1.0,365.0,209.0,1890.0,Moreland,-37.7624,144.9671,Northern Metropolitan,11918.0
Brunswick,29 Stewart St,4.0,h,2230000.0,S,Nelson,2017-03-04,5.2,3056.0,4.0,2.0,3.0,851.0,287.0,1940.0,Moreland,-37.7637,144.9662,Northern Metropolitan,11918.0
Brunswick,1/182 Albion St,3.0,h,1050000.0,SP,hockingstuart,2016-06-04,5.2,3056.0,3.0,1.0,2.0,264.0,92.2205989679565,1970.0,Moreland,-37.7611,144.9644,Northern Metropolitan,11918.0
Brunswick,2/3 Donald St,3.0,h,680000.0,PI,Nelson,2016-06-04,5.2,3056.0,3.0,3.0,1.0,81.0,100.0,2016.0,Moreland,-37.7575,144.9647,Northern Metropolitan,11918.0
Brunswick,77 Blyth St,3.0,h,950000.0,SP,Jellis,2016-08-06,5.2,3056.0,3.0,1.0,0.0,170.0,96.0,1910.0,Moreland,-37.7661,144.9691,Northern Metropolitan,11918.0
Brunswick,314 Barkly St,3.0,h,1310000.0,PI,Nelson,2016-05-07,5.2,3056.0,3.0,2.0,2.0,426.0,145.91971068124676,1880.0,Moreland,-37.7759,144.9578,Northern Metropolitan,11918.0
Brunswick,5/185 Brunswick Rd,4.0,t,860000.0,PI,Nelson,2016-05-07,5.2,3056.0,4.0,2.0,1.0,95.0,97.0,1970.0,Moreland,-37.7772,144.9653,Northern Metropolitan,11918.0
Brunswick,141 Gold St,2.0,h,845500.0,S,Nelson,2016-05-07,5.2,3056.0,2.0,1.0,1.0,179.0,90.0,1890.0,Moreland,-37.7742,144.9542,Northern Metropolitan,11918.0
Brunswick,143 Gold St,2.0,h,860000.0,S,Nelson,2016-05-07,5.2,3056.0,2.0,1.0,1.0,181.0,62.05923905421115,1910.0,Moreland,-37.7742,144.9541,Northern Metropolitan,11918.0
Brunswick,13 Percy St,3.0,h,1055000.0,S,Nelson,2016-05-07,5.2,3056.0,3.0,1.0,1.0,324.0,107.89815927609229,1930.0,Moreland,-37.7653,144.9586,Northern Metropolitan,11918.0
Brunswick,1/263 Albion St,2.0,u,659500.0,S,Walshe,2016-11-07,5.2,3056.0,2.0,1.0,1.0,100.0,85.0,1970.0,Moreland,-37.7601,144.9581,Northern Metropolitan,11918.0
Brunswick,79 Hope St,4.0,h,1450000.0,S,Jellis,2016-11-07,5.2,3056.0,4.0,2.0,2.0,323.0,125.84512639131944,1970.0,Moreland,-37.7637,144.9565,Northern Metropolitan,11918.0
Brunswick,2 Sheffield St,3.0,h,990000.0,S,Nelson,2016-11-07,5.2,3056.0,3.0,1.0,2.0,410.0,127.09470113151818,1970.0,Moreland,-37.7604,144.9514,Northern Metropolitan,11918.0
Brunswick,129 Albion St,4.0,h,1115000.0,PI,Jellis,2016-10-08,5.2,3056.0,4.0,1.0,0.0,264.0,139.0,1900.0,Moreland,-37.7611,144.9677,Northern Metropolitan,11918.0
Brunswick,39 Eveline St,3.0,h,1125000.0,S,Jellis,2016-10-08,5.2,3056.0,3.0,1.0,1.0,278.0,91.0,1910.0,Moreland,-37.7701,144.9633,Northern Metropolitan,11918.0
Brunswick,28 Osborne St,3.0,h,855000.0,S,Nelson,2016-10-08,5.2,3056.0,3.0,1.0,1.0,229.0,97.0,1930.0,Moreland,-37.7622,144.9586,Northern Metropolitan,11918.0
Brunswick,78 Stewart St,3.0,h,910000.0,S,Jellis,2016-10-08,5.2,3056.0,2.0,1.0,1.0,215.0,73.1385891668116,1970.0,Moreland,-37.7642,144.9688,Northern Metropolitan,11918.0
Brunswick,16 Thistle St,3.0,t,940000.0,S,Ray,2016-10-08,5.2,3056.0,3.0,2.0,1.0,186.0,140.0,2016.0,Moreland,-37.7581,144.9514,Northern Metropolitan,11918.0
Brunswick,28 Blair St,2.0,h,1100000.0,S,Nelson,2016-09-10,5.2,3056.0,2.0,1.0,0.0,153.0,65.82835422986166,1900.0,Moreland,-37.7705,144.9647,Northern Metropolitan,11918.0
Brunswick,3/38 Charles St,2.0,t,750000.0,PI,Nelson,2016-09-10,5.2,3056.0,2.0,2.0,1.0,118.0,88.0,2013.0,Moreland,-37.7723,144.9643,Northern Metropolitan,11918.0
Brunswick,73 Davies St,2.0,h,1056000.0,S,Nelson,2016-09-10,5.2,3056.0,2.0,1.0,1.0,315.0,108.0,1910.0,Moreland,-37.757,144.9697,Northern Metropolitan,11918.0
Brunswick,7/117 Albion St,2.0,t,620000.0,S,Harrington,2016-12-10,5.2,3056.0,2.0,2.0,1.0,72.0,2.0,1970.0,Moreland,-37.7609,144.969,Northern Metropolitan,11918.0
Brunswick,3/5 Evans St,3.0,u,880000.0,S,Dingle,2016-12-10,5.2,3056.0,3.0,2.0,1.0,122.0,152.0,2000.0,Moreland,-37.7697,144.9649,Northern Metropolitan,11918.0
Brunswick,5 MacKenzie St,3.0,h,1222500.0,S,Nelson,2016-12-10,5.2,3056.0,3.0,1.0,0.0,331.0,126.0,1890.0,Moreland,-37.7619,144.959,Northern Metropolitan,11918.0
Brunswick,3A Austin Tce,3.0,h,810000.0,PI,Rendina,2017-02-11,5.2,3056.0,3.0,2.0,3.0,177.0,58.85448105474224,1970.0,Moreland,-37.7609,144.9677,Northern Metropolitan,11918.0
Brunswick,61 Evans St,2.0,h,1105000.0,S,Nelson,2017-02-11,5.2,3056.0,2.0,1.0,1.0,147.0,64.52460977556159,1970.0,Moreland,-37.7702,144.9692,Northern Metropolitan,11918.0
Brunswick,136 Hope St,2.0,h,1260000.0,S,Jellis,2017-02-11,5.2,3056.0,2.0,1.0,1.0,385.0,132.95900790435783,1925.0,Moreland,-37.7631,144.9534,Northern Metropolitan,11918.0
Brunswick,87 Hope St,3.0,t,955000.0,S,Nelson,2017-02-11,5.2,3056.0,3.0,2.0,2.0,327.0,110.0,2007.0,Moreland,-37.7636,144.9559,Northern Metropolitan,11918.0
Brunswick,443 Albert St,2.0,h,1094000.0,S,Nelson,2017-03-11,5.2,3056.0,2.0,1.0,2.0,301.0,103.71899002195912,1970.0,Moreland,-37.7672,144.9496,Northern Metropolitan,11918.0
Brunswick,391 Brunswick Rd,3.0,h,1135000.0,S,Barry,2017-03-11,5.2,3056.0,3.0,1.0,1.0,438.0,140.94144113415857,1970.0,Moreland,-37.7758,144.9508,Northern Metropolitan,11918.0
Brunswick,332 Albion St,2.0,h,792000.0,S,Nelson,2016-11-12,5.2,3056.0,2.0,1.0,1.0,149.0,50.6969029299586,1970.0,Moreland,-37.7597,144.9528,Northern Metropolitan,11918.0
Brunswick,1/32 Donald St,2.0,u,587000.0,SP,Jellis,2016-11-12,5.2,3056.0,2.0,1.0,1.0,114.0,65.0,1970.0,Moreland,-37.758,144.9667,Northern Metropolitan,11918.0
Brunswick,98 Evans St,3.0,h,1060000.0,S,Nelson,2016-11-12,5.2,3056.0,3.0,1.0,0.0,257.0,121.0,1935.0,Moreland,-37.7704,144.9695,Northern Metropolitan,11918.0
Brunswick,144A Glenlyon Rd,2.0,h,840000.0,S,Jellis,2016-11-12,5.2,3056.0,2.0,1.0,1.0,186.0,62.431225843099455,1970.0,Moreland,-37.7727,144.9707,Northern Metropolitan,11918.0
Brunswick,246 Victoria St,2.0,h,890000.0,S,Jellis,2016-11-12,5.2,3056.0,2.0,1.0,1.0,199.0,93.0,1900.0,Moreland,-37.7676,144.9659,Northern Metropolitan,11918.0
Brunswick,190 Barkly St,4.0,h,1358000.0,S,Nelson,2016-08-13,5.2,3056.0,4.0,1.0,1.0,416.0,145.54365310419394,1970.0,Moreland,-37.7769,144.9661,Northern Metropolitan,11918.0
Brunswick,7 Barrow St,3.0,h,840000.0,VB,Brad,2016-08-13,5.2,3056.0,2.0,1.0,0.0,209.0,68.37138606085875,1970.0,Moreland,-37.7624,144.9692,Northern Metropolitan,11918.0
Brunswick,6/837 Park St,2.0,u,600000.0,S,Woodards,2016-08-13,5.2,3056.0,2.0,1.0,1.0,768.0,201.41224301953093,1970.0,Moreland,-37.7768,144.9512,Northern Metropolitan,11918.0
Brunswick,74 Davies St,3.0,h,905000.0,S,Nelson,2016-05-14,5.2,3056.0,3.0,1.0,1.0,314.0,98.44751259464327,1970.0,Moreland,-37.7573,144.97,Northern Metropolitan,11918.0
Brunswick,14 Murdock St,3.0,h,976000.0,S,Jellis,2016-05-14,5.2,3056.0,3.0,2.0,1.0,240.0,162.0,2005.0,Moreland,-37.756,144.9587,Northern Metropolitan,11918.0
Brunswick,157 Albion St,2.0,h,770000.0,S,Nelson,2016-10-15,5.2,3056.0,2.0,1.0,0.0,152.0,87.0,1910.0,Moreland,-37.7611,144.966,Northern Metropolitan,11918.0
Brunswick,177 Barkly St,4.0,h,1800000.0,VB,Nelson,2016-10-15,5.2,3056.0,4.0,2.0,3.0,271.0,180.0,1900.0,Moreland,-37.7769,144.9691,Northern Metropolitan,11918.0
Brunswick,30 Charles St,4.0,h,1350000.0,S,Nelson,2016-10-15,5.2,3056.0,4.0,1.0,1.0,370.0,151.0,1940.0,Moreland,-37.7728,144.9639,Northern Metropolitan,11918.0
Brunswick,113 Glenlyon Rd,4.0,h,1320000.0,S,Nelson,2016-10-15,5.2,3056.0,4.0,2.0,1.0,281.0,156.0,1920.0,Moreland,-37.7722,144.9681,Northern Metropolitan,11918.0
Brunswick,311 Albion St,3.0,h,825000.0,S,Nelson,2016-04-16,5.2,3056.0,3.0,1.0,1.0,210.0,130.0,1900.0,Moreland,-37.7597,144.9545,Northern Metropolitan,11918.0
Brunswick,46 Cassels Rd,2.0,h,860000.0,S,Nelson,2016-04-16,5.2,3056.0,3.0,1.0,2.0,352.0,106.16468566253621,1900.0,Moreland,-37.7566,144.9599,Northern Metropolitan,11918.0
Brunswick,50 Davies St,2.0,h,830000.0,S,Nelson,2016-04-16,5.2,3056.0,2.0,1.0,1.0,319.0,96.24651316498655,1970.0,Moreland,-37.7572,144.9686,Northern Metropolitan,11918.0
Brunswick,58 Donald St,2.0,h,936000.0,S,Nelson,2016-04-16,5.2,3056.0,2.0,1.0,2.0,200.0,70.4514343376578,1970.0,Moreland,-37.7581,144.9678,Northern Metropolitan,11918.0
Brunswick,175 Edward St,3.0,h,1261000.0,S,Nelson,2016-04-16,5.2,3056.0,2.0,1.0,1.0,216.0,100.0,1910.0,Moreland,-37.7746,144.9697,Northern Metropolitan,11918.0
Brunswick,84 Stewart St,3.0,h,1045000.0,S,Jellis,2016-04-16,5.2,3056.0,3.0,1.0,2.0,222.0,105.0,1890.0,Moreland,-37.7642,144.969,Northern Metropolitan,11918.0
Brunswick,154 Brunswick Rd,3.0,h,1050000.0,SP,Nelson,2016-09-17,5.2,3056.0,3.0,1.0,1.0,239.0,126.0,1910.0,Moreland,-37.7776,144.963,Northern Metropolitan,11918.0
Brunswick,2 Chambers St,3.0,h,1691500.0,S,Nelson,2016-09-17,5.2,3056.0,3.0,2.0,3.0,470.0,152.0,1920.0,Moreland,-37.7788,144.9688,Northern Metropolitan,11918.0
Brunswick,54 Davies St,2.0,h,1075000.0,PI,Jellis,2016-09-17,5.2,3056.0,2.0,1.0,0.0,311.0,108.0,1930.0,Moreland,-37.7572,144.9687,Northern Metropolitan,11918.0
Brunswick,2/1 Sturrock St,2.0,u,620000.0,S,Brad,2016-09-17,5.2,3056.0,2.0,1.0,1.0,135.0,39.20733219666444,1975.0,Moreland,-37.7583,144.9756,Northern Metropolitan,11918.0
Brunswick,23/10 Breese St,2.0,u,501000.0,S,Nelson,2017-03-18,5.2,3056.0,2.0,1.0,1.0,1140.0,80.0,2010.0,Moreland,-37.7634,144.9616,Northern Metropolitan,11918.0
Brunswick,393A Brunswick Rd,3.0,h,1260000.0,S,Rendina,2017-03-18,5.2,3056.0,3.0,1.0,6.0,563.0,98.0,1960.0,Moreland,-37.7757,144.9505,Northern Metropolitan,11918.0
Brunswick,52 Evans St,3.0,h,1650000.0,S,Nelson,2017-03-18,5.2,3056.0,3.0,1.0,2.0,495.0,141.0,1920.0,Moreland,-37.7702,144.9672,Northern Metropolitan,11918.0
Brunswick,32 Rose St,1.0,h,800000.0,PI,Walshe,2017-03-18,5.2,3056.0,1.0,1.0,4.0,330.0,97.69371596468676,1970.0,Moreland,-37.7577,144.9524,Northern Metropolitan,11918.0
Brunswick,17 Sutherland St,2.0,h,1015000.0,S,Nelson,2017-03-18,5.2,3056.0,2.0,1.0,0.0,453.0,86.0,1920.0,Moreland,-37.762,144.9547,Northern Metropolitan,11918.0
Brunswick,3 Ballarat St,1.0,t,625000.0,PI,Jellis,2016-06-18,5.2,3056.0,1.0,1.0,1.0,82.0,114.0,1930.0,Moreland,-37.7661,144.9614,Northern Metropolitan,11918.0
Brunswick,77 Brickworks Dr,3.0,t,815000.0,S,Nelson,2016-06-18,5.2,3056.0,3.0,2.0,1.0,99.0,142.0,1970.0,Moreland,-37.769,144.953,Northern Metropolitan,11918.0
Brunswick,68 Henkel St,2.0,h,890000.0,S,Jellis,2016-06-18,5.2,3056.0,2.0,1.0,1.0,259.0,83.53424454747922,1970.0,Moreland,-37.7653,144.9565,Northern Metropolitan,11918.0
Brunswick,144 Union St,3.0,h,1815000.0,S,Nelson,2016-06-18,5.2,3056.0,3.0,1.0,3.0,612.0,216.96783850163942,1970.0,Moreland,-37.773,144.952,Northern Metropolitan,11918.0
Brunswick,222 Barkly St,5.0,h,2500000.0,S,Jellis,2016-11-19,5.2,3056.0,5.0,2.0,2.0,555.0,266.0,1890.0,Moreland,-37.7767,144.9645,Northern Metropolitan,11918.0
Brunswick,105 Dawson St,2.0,h,860000.0,PI,Jellis,2016-11-19,5.2,3056.0,2.0,1.0,1.0,298.0,88.0,1910.0,Moreland,-37.7704,144.9504,Northern Metropolitan,11918.0
Brunswick,10/66 De Carle St,2.0,u,491000.0,S,Jellis,2016-11-19,5.2,3056.0,2.0,1.0,1.0,1080.0,66.0,1960.0,Moreland,-37.7598,144.9655,Northern Metropolitan,11918.0
Brunswick,64 Henkel St,3.0,h,990000.0,S,Nelson,2016-11-19,5.2,3056.0,3.0,2.0,1.0,194.0,71.45712176155283,1970.0,Moreland,-37.7653,144.9567,Northern Metropolitan,11918.0
Brunswick,35 Charles St,2.0,h,871000.0,S,Jellis,2016-05-22,5.2,3056.0,2.0,1.0,1.0,215.0,71.32496472517718,1880.0,Moreland,-37.7722,144.9637,Northern Metropolitan,11918.0
Brunswick,5 Hanover St,3.0,h,985000.0,S,Jellis,2016-05-22,5.2,3056.0,3.0,1.0,2.0,384.0,89.0,1940.0,Moreland,-37.7626,144.9535,Northern Metropolitan,11918.0
Brunswick,64 Hanover St,3.0,h,1250000.0,S,Ray,2016-05-22,5.2,3056.0,3.0,1.0,1.0,483.0,162.0,1890.0,Moreland,-37.7602,144.9543,Northern Metropolitan,11918.0
Brunswick,131 Tinning St,5.0,h,1395000.0,S,Nelson,2016-05-22,5.2,3056.0,4.0,2.0,2.0,391.0,140.87454912211754,1970.0,Moreland,-37.7587,144.9548,Northern Metropolitan,11918.0
Brunswick,58 Cassels Rd,3.0,h,860000.0,S,Ray,2016-08-22,5.2,3056.0,3.0,1.0,1.0,184.0,104.0,1890.0,Moreland,-37.7563,144.96,Northern Metropolitan,11918.0
Brunswick,26 Talbot St,2.0,h,860000.0,SP,Jellis,2016-08-22,5.2,3056.0,2.0,1.0,0.0,153.0,54.83045136206496,1970.0,Moreland,-37.7657,144.9574,Northern Metropolitan,11918.0
Brunswick,4 McPherson St,3.0,h,835000.0,PI,Jellis,2016-04-23,5.2,3056.0,3.0,1.0,0.0,302.0,92.1341350552448,1970.0,Moreland,-37.758,144.9724,Northern Metropolitan,11918.0
Brunswick,35 Percy St,2.0,h,705000.0,S,Chambers,2016-04-23,5.2,3056.0,2.0,1.0,1.0,161.0,68.0,1910.0,Moreland,-37.7646,144.9586,Northern Metropolitan,11918.0
Brunswick,94 Wilson St,2.0,h,800000.0,S,Biggin,2016-04-23,5.2,3056.0,2.0,1.0,0.0,137.0,47.95784382259404,1970.0,Moreland,-37.7745,144.9558,Northern Metropolitan,11918.0
Brunswick,270 Albion St,3.0,h,880000.0,S,Nelson,2016-09-24,5.2,3056.0,3.0,1.0,1.0,264.0,117.0,1915.0,Moreland,-37.7603,144.9573,Northern Metropolitan,11918.0
Brunswick,1 Davison St,3.0,h,1000000.0,S,Nelson,2016-09-24,5.2,3056.0,3.0,1.0,1.0,370.0,117.23181052530555,1970.0,Moreland,-37.7632,144.9572,Northern Metropolitan,11918.0
Brunswick,2/18 De Carle St,2.0,t,754000.0,S,Nelson,2016-09-24,5.2,3056.0,2.0,2.0,1.0,177.0,105.0,2000.0,Moreland,-37.7625,144.9653,Northern Metropolitan,11918.0
Brunswick,41 Eveline St,2.0,h,1020000.0,S,Jellis,2017-02-25,5.2,3056.0,2.0,1.0,1.0,279.0,94.64535671235461,1970.0,Moreland,-37.77,144.9633,Northern Metropolitan,11918.0
Brunswick,28 Frederick St,3.0,h,1510000.0,S,Nelson,2017-02-25,5.2,3056.0,3.0,1.0,0.0,325.0,150.0,1920.0,Moreland,-37.7621,144.9595,Northern Metropolitan,11918.0
Brunswick,3/30 Heller St,2.0,t,801000.0,S,Jellis,2017-02-25,5.2,3056.0,2.0,2.0,1.0,156.0,87.0,2007.0,Moreland,-37.7744,144.9498,Northern Metropolitan,11918.0
Brunswick,10/285 Brunswick Rd,1.0,u,370000.0,S,Jellis,2016-07-26,5.2,3056.0,1.0,1.0,1.0,540.0,45.0,1970.0,Moreland,-37.7766,144.9574,Northern Metropolitan,11918.0
Brunswick,4 Frederick St,3.0,h,1170000.0,S,Nelson,2016-07-26,5.2,3056.0,3.0,1.0,0.0,285.0,104.0,1890.0,Moreland,-37.7634,144.9593,Northern Metropolitan,11918.0
